,log2FoldChange,padj,contrasted_with
ENSG00000115310,2.2377877531536323,4.468116417297359e-60,H1ESC
ENSG00000167671,2.5311511695447146,3.801194730710623e-60,H1ESC
ENSG00000154237,2.485128296230975,3.12166872134289e-42,H1ESC
ENSG00000185652,2.339565366734964,2.528426820801348e-09,H1ESC
ENSG00000168785,2.1735569218334923,5.804305793747766e-46,H1ESC
ENSG00000058668,4.86442439371512,1.3193466587453832e-273,H1ESC
ENSG00000276023,2.690910520298043,5.914702806722538e-51,H1ESC
ENSG00000099957,5.118956188686553,2.20222123006846e-10,H1ESC
ENSG00000173482,3.4732278915595645,1.215826010268758e-80,H1ESC
ENSG00000108187,3.189882580750768,1.1771136193577323e-20,H1ESC
ENSG00000114166,4.086714108138857,1.915921495439621e-45,H1ESC
ENSG00000131981,3.394328774058929,1.016818213895502e-74,H1ESC
ENSG00000207561,4.098461716283467,2.2370315167820593e-07,H1ESC
ENSG00000240764,2.6072719371522037,3.842596903417763e-10,H1ESC
ENSG00000245680,2.3429788951160804,3.1014875329692723e-21,H1ESC
ENSG00000246430,11.177701135359143,2.483355288747176e-05,H1ESC
ENSG00000123684,2.0278856205427034,1.5129040873339275e-38,H1ESC
ENSG00000108557,5.1533558959387165,5.109440287616288e-174,H1ESC
ENSG00000101439,2.6587271126113965,1.857524866014266e-51,H1ESC
ENSG00000172638,5.811524943913699,7.298961871539266e-306,H1ESC
ENSG00000213965,2.727140772792379,1.2072004122798219e-33,H1ESC
ENSG00000179954,5.412677003492768,3.238637126438052e-194,H1ESC
ENSG00000172081,2.803426021216161,1.2154827686408698e-96,H1ESC
ENSG00000198431,2.8870293324298495,3.9714589331485704e-35,H1ESC
ENSG00000148057,3.950448361004654,5.969041585708559e-12,H1ESC
ENSG00000148908,2.569076648032933,1.0705491480520875e-34,H1ESC
ENSG00000107798,2.596690054211975,4.223276119120481e-23,H1ESC
ENSG00000145284,5.404809049571794,1.7621271769160138e-114,H1ESC
ENSG00000120675,2.530280055402186,1.965808090377509e-44,H1ESC
ENSG00000184838,6.759046670692679,5.772319507660836e-77,H1ESC
ENSG00000130402,2.007145245181553,1.6460283430178825e-28,H1ESC
ENSG00000138395,13.492892453484588,3.3801605690816347e-07,H1ESC
ENSG00000152223,2.535218611834243,3.5080961574696926e-29,H1ESC
ENSG00000148516,8.728825294556062,2.25022581745817e-84,H1ESC
ENSG00000145287,2.651010480036627,1.933883037263845e-05,H1ESC
ENSG00000156535,3.480441415006343,8.324114332677939e-57,H1ESC
ENSG00000076641,4.897969082948331,1.236108786689405e-38,H1ESC
ENSG00000204767,8.710310664444851,1.4839529519669354e-24,H1ESC
ENSG00000084636,3.562479926645927,2.9442440860763993e-84,H1ESC
ENSG00000115318,2.190729075927539,8.993329117671283e-40,H1ESC
ENSG00000149380,5.05080534233972,4.225339447636594e-08,H1ESC
ENSG00000108846,6.835491624399792,7.361767505702855e-60,H1ESC
ENSG00000267169,3.3734447833742,3.530014239939503e-09,H1ESC
ENSG00000100003,2.9624129000664157,1.4239352374788112e-29,H1ESC
ENSG00000134775,2.167040148114725,3.562499067782498e-14,H1ESC
ENSG00000003402,6.723632430617241,2.3115446366224915e-155,H1ESC
ENSG00000174136,3.68640799226788,8.731823129735241e-113,H1ESC
ENSG00000063438,6.527381196552843,4.467308667229372e-84,H1ESC
ENSG00000087245,3.69739342112716,9.706995466889828e-170,H1ESC
ENSG00000183160,5.922816091049636,1.2245564576608013e-43,H1ESC
ENSG00000139437,2.181024174210198,5.194634967682647e-23,H1ESC
ENSG00000119401,2.2399942743456913,4.6749183080660124e-52,H1ESC
ENSG00000112769,8.527610379591852,1.351227067973235e-147,H1ESC
ENSG00000177234,5.760699920110396,0.019847983332905293,H1ESC
ENSG00000149596,3.63381226769412,6.137459435302033e-35,H1ESC
ENSG00000172380,2.8346679490719016,2.5419583721039273e-123,H1ESC
ENSG00000226380,4.099752626754876,4.5219845851865006e-31,H1ESC
ENSG00000100242,3.7997190704440698,1.8841682657750837e-102,H1ESC
ENSG00000187796,3.5353295668139104,0.00018907262581514453,H1ESC
ENSG00000123240,2.703324890406018,3.1830645471621414e-73,H1ESC
ENSG00000132429,2.84367226635488,4.678160322526747e-22,H1ESC
ENSG00000073417,2.1935676683356973,2.2086697875157402e-41,H1ESC
ENSG00000125841,2.183169301103422,1.4799748176035945e-46,H1ESC
ENSG00000231672,4.246014679192055,0.0026092637950007203,H1ESC
ENSG00000257219,7.167098054441599,1.3367344002815236e-06,H1ESC
ENSG00000118680,2.3439154327901077,2.3621754506151907e-103,H1ESC
ENSG00000151917,2.73618335889523,1.6771332046609786e-37,H1ESC
ENSG00000163491,4.222036822112036,4.581306742295972e-23,H1ESC
ENSG00000147408,3.33526772460962,0.003706065006573546,H1ESC
ENSG00000183722,2.43430400939492,1.0002274758804586e-50,H1ESC
ENSG00000115084,2.703482624199535,1.4704385667899454e-45,H1ESC
ENSG00000011028,4.089116104877033,1.4343328584061496e-256,H1ESC
ENSG00000071205,2.906356073093939,4.388680622978602e-74,H1ESC
ENSG00000100234,6.987487611174454,7.098470740823866e-206,H1ESC
ENSG00000072657,4.329011123511726,5.818785876160244e-94,H1ESC
ENSG00000205562,4.850851647416071,8.58657445099206e-06,H1ESC
ENSG00000102805,2.1275008551887042,1.0608639617561716e-19,H1ESC
ENSG00000106333,3.047881376982094,4.336305120160059e-71,H1ESC
ENSG00000144306,2.423702846230499,4.865938911577859e-39,H1ESC
ENSG00000136478,2.342252662862286,8.333306448372542e-35,H1ESC
ENSG00000177738,2.4896563954959174,3.316530494690548e-07,H1ESC
ENSG00000130635,5.306030786518375,1.2425123784341084e-143,H1ESC
ENSG00000120910,2.5531829312746055,1.3875158536362504e-30,H1ESC
ENSG00000104361,3.924073919629892,1.2757131063317106e-61,H1ESC
ENSG00000285906,7.098403924142178,0.005322051465994536,H1ESC
ENSG00000253161,6.97209460947266,1.3889764147184402e-06,H1ESC
ENSG00000224066,2.343688126683199,5.6318479358905236e-05,H1ESC
ENSG00000184226,3.3335377632610985,1.6320067139048826e-12,H1ESC
ENSG00000068079,3.0360619491807825,2.8335837446476756e-07,H1ESC
ENSG00000130529,2.406784517631418,7.038954459352458e-42,H1ESC
ENSG00000111331,2.9404530887748517,1.3118028581521637e-11,H1ESC
ENSG00000106991,6.23250691480281,0.0,H1ESC
ENSG00000197826,8.543642419253434,0.0009889723992653479,H1ESC
ENSG00000221818,4.737814839744033,1.0467741926271052e-05,H1ESC
ENSG00000035862,4.4042094121068605,1.0882263749870226e-201,H1ESC
ENSG00000167772,2.0834392763538934,0.0004968774530396881,H1ESC
ENSG00000105355,2.711024595095951,1.2891690823827152e-123,H1ESC
ENSG00000100300,4.816562285751592,2.7814903147440684e-209,H1ESC
ENSG00000099377,3.099326320186936,1.7147237523041897e-41,H1ESC
ENSG00000182326,3.1794913592395364,1.0330545724262524e-60,H1ESC
ENSG00000256268,9.304025301601003,0.000344954995156219,H1ESC
ENSG00000180525,3.047000913980513,0.02088534770949685,H1ESC
ENSG00000114670,5.332637770609043,5.984256060804016e-13,H1ESC
ENSG00000168398,6.078348128386273,3.744436665509442e-36,H1ESC
ENSG00000160789,5.233823896561243,1.1541785942491732e-178,H1ESC
ENSG00000143387,3.151264263469578,0.003653372330018529,H1ESC
ENSG00000146648,4.649552607343763,1.158007045223746e-190,H1ESC
ENSG00000108819,2.847950344309558,1.507928351096492e-110,H1ESC
ENSG00000170734,2.8544306743775443,1.88898242805578e-54,H1ESC
ENSG00000111961,2.370125056145064,1.4876232573368545e-43,H1ESC
ENSG00000182670,2.3122504376345443,6.82935771365539e-45,H1ESC
ENSG00000158186,2.9829360006072103,6.5611477079341285e-50,H1ESC
ENSG00000171992,5.038351961033652,1.1382518973535027e-138,H1ESC
ENSG00000111863,2.031976500573554,0.015246057892951408,H1ESC
ENSG00000229619,5.684328955604463,2.7490039052270737e-57,H1ESC
ENSG00000151320,4.609355106775429,8.471660205427932e-32,H1ESC
ENSG00000121039,5.068590997244369,3.433319861163211e-48,H1ESC
ENSG00000229124,3.667464950304521,4.2118532594269854e-41,H1ESC
ENSG00000164023,7.3992314541798025,2.344050351387178e-73,H1ESC
ENSG00000117525,6.205575542777841,1.6106330029743502e-52,H1ESC
ENSG00000024422,5.273204374702851,1.6385726661834868e-269,H1ESC
ENSG00000140937,6.290626701291463,0.0,H1ESC
ENSG00000131634,8.670607442090331,4.238938218947229e-23,H1ESC
ENSG00000226149,5.757768280001076,5.802934401917433e-05,H1ESC
ENSG00000161217,2.042741913974749,3.086067525714109e-57,H1ESC
ENSG00000091656,3.9223070383184,1.0181875978155307e-79,H1ESC
ENSG00000162520,9.13307328358035,3.952627676434402e-49,H1ESC
ENSG00000134897,2.20712869520619,1.0627378341155245e-17,H1ESC
ENSG00000206129,3.3399947235291583,0.0019419233066048115,H1ESC
ENSG00000073331,5.062957733136343,1.8747712643829265e-35,H1ESC
ENSG00000157593,2.323097028646932,2.127645034056935e-80,H1ESC
ENSG00000123500,5.906186195974329,3.753981122708706e-05,H1ESC
ENSG00000079308,5.468812117680961,0.0,H1ESC
ENSG00000171132,3.0354918109794227,3.0198822733370367e-52,H1ESC
ENSG00000144583,4.634165498831128,5.48729409977187e-100,H1ESC
ENSG00000072682,5.213829520856151,4.0140827321556935e-157,H1ESC
ENSG00000119986,2.299458170788728,9.545600437620076e-26,H1ESC
ENSG00000240875,3.092266376018777,2.3951017906396414e-22,H1ESC
ENSG00000203724,5.173759855517141,3.217006183151713e-17,H1ESC
ENSG00000085998,2.0864292596522573,5.046378916523058e-49,H1ESC
ENSG00000173846,2.9963342011126026,2.250168996599522e-86,H1ESC
ENSG00000122641,3.782014670295091,2.0084806645965412e-45,H1ESC
ENSG00000171533,2.140823707628446,0.0002354405147003648,H1ESC
ENSG00000140577,2.7235144216403016,5.488958784066119e-78,H1ESC
ENSG00000163297,5.198368265334352,6.025753054281516e-188,H1ESC
ENSG00000119632,3.733203854720571,8.32334606599888e-69,H1ESC
ENSG00000072110,2.2137926036370703,1.0345724885285576e-101,H1ESC
ENSG00000224186,6.309839364830314,1.2350467380431466e-05,H1ESC
ENSG00000259370,2.1423575188516506,0.009744820391549225,H1ESC
ENSG00000103335,2.728890510460753,4.6322011035458786e-144,H1ESC
ENSG00000177508,2.673511484582656,4.1210584112458076e-07,H1ESC
ENSG00000285294,2.727382007359691,0.01125012450371622,H1ESC
ENSG00000111799,6.034046633750427,1.0472177466966224e-181,H1ESC
ENSG00000122786,3.154253431918522,2.022934435809638e-37,H1ESC
ENSG00000075790,2.433983439765427,1.1922725973800242e-54,H1ESC
ENSG00000171302,2.028295792334178,4.886015254546328e-52,H1ESC
ENSG00000105329,4.374385817907012,1.0518024822220965e-206,H1ESC
ENSG00000140688,2.0733977342300003,6.378038876068474e-37,H1ESC
ENSG00000260641,2.1641007966665784,4.459634008889285e-06,H1ESC
ENSG00000093010,4.216148542826466,2.816279241060642e-135,H1ESC
ENSG00000171451,2.309314971380376,1.7821272578937386e-79,H1ESC
ENSG00000159479,2.0329067703451433,1.4776024709441554e-53,H1ESC
ENSG00000106012,2.172875839483877,3.892397127299311e-49,H1ESC
ENSG00000176014,2.429603201700956,1.023112097445339e-43,H1ESC
ENSG00000174130,3.5994811281109245,1.513854242961317e-08,H1ESC
ENSG00000281392,3.5352120708978063,0.010705061009969314,H1ESC
ENSG00000163520,2.601555023252958,1.0165820780152819e-60,H1ESC
ENSG00000134369,-6.584252450274925,1.1051477611456254e-286,GM12878
ENSG00000126603,-5.551542096521869,4.7260643997937635e-134,GM12878
ENSG00000147852,-3.214272590731482,1.5575297683538833e-37,GM12878
ENSG00000166833,-2.824082632848616,8.247536538401301e-17,GM12878
ENSG00000019144,-9.504254380008238,1.5402681301817405e-151,GM12878
ENSG00000186019,-2.731086305883994,8.396074984867347e-06,GM12878
ENSG00000050820,-3.6976222037122835,1.444634852592934e-163,GM12878
ENSG00000181004,-2.5950976490936255,3.0220521825812837e-12,GM12878
ENSG00000183255,-2.879155024438721,9.382402540709407e-127,GM12878
ENSG00000115884,-2.0668153248832493,3.3887719936444103e-22,GM12878
ENSG00000132329,-2.5248711377675788,0.024596519179013916,GM12878
ENSG00000095539,-3.4172725621815623,9.766910311859459e-09,GM12878
ENSG00000198795,-5.8279396195410245,2.114237563356365e-10,GM12878
ENSG00000109501,-3.9706390016397726,1.2603839370612107e-96,GM12878
ENSG00000186297,-8.088786896630594,6.250027620703184e-08,GM12878
ENSG00000136859,-3.664138899940555,9.070312341884186e-61,GM12878
ENSG00000070087,-6.563982369503922,2.053082148577828e-291,GM12878
ENSG00000166813,-7.050177555892847,7.03135773902411e-124,GM12878
ENSG00000164483,-2.135077211453254,0.0008849876252040199,GM12878
ENSG00000114107,-2.3576458228267128,7.903206962998326e-17,GM12878
ENSG00000151376,-4.4599672496043645,2.6836454180075464e-16,GM12878
ENSG00000164542,-4.304072323271033,1.3476030469326979e-08,GM12878
ENSG00000149782,-2.5691700696174045,4.4813589774688465e-54,GM12878
ENSG00000262209,-4.234583181765812,4.5953547714167015e-26,GM12878
ENSG00000150787,-2.5337536684487088,5.85521409431782e-59,GM12878
ENSG00000112210,-2.846015427344872,7.848795118309195e-54,GM12878
ENSG00000198722,-6.898780233848145,8.344223479534668e-114,GM12878
ENSG00000161381,-4.016910795061906,0.00023703386503416753,GM12878
ENSG00000168056,-4.134474579125649,1.8612606032117772e-138,GM12878
ENSG00000178104,-3.6651104902987677,1.9359779054401287e-82,GM12878
ENSG00000099953,-3.0074326678387555,2.3360525671953785e-09,GM12878
ENSG00000160345,-3.4832870975578825,5.091293314227116e-11,GM12878
ENSG00000134852,-2.1242945529391912,2.48416675477861e-59,GM12878
ENSG00000154096,-8.025126149766606,0.0,GM12878
ENSG00000164291,-2.748227541923608,8.746616095182255e-33,GM12878
ENSG00000173517,-2.014681628204872,7.051620563871742e-44,GM12878
ENSG00000125868,-3.862691103459812,2.8334897332161975e-127,GM12878
ENSG00000271978,-2.064370681041921,0.04065687326549074,GM12878
ENSG00000039560,-6.753273597739137,0.0,GM12878
ENSG00000185561,-4.959011870001991,8.177037217035755e-41,GM12878
ENSG00000187824,-7.258277845762673,8.785440078554984e-07,GM12878
ENSG00000100852,-2.827438783658164,5.787359636923885e-72,GM12878
ENSG00000138738,-6.690788371025389,1.0403425243632762e-30,GM12878
ENSG00000161203,-2.4275634498668697,3.191867093249229e-129,GM12878
ENSG00000175600,-4.608581950426166,2.9070959951001037e-20,GM12878
ENSG00000106624,-8.757949638669048,3.7616007821276066e-157,GM12878
ENSG00000148680,-4.439072067672716,0.0030406914663683514,GM12878
ENSG00000073711,-9.25227187462229,5.613559280782687e-59,GM12878
ENSG00000072364,-2.57070850892816,1.726399697892451e-87,GM12878
ENSG00000128829,-2.1168007605287715,8.381651925142311e-65,GM12878
ENSG00000183723,-5.9316122983346675,2.683827487783122e-95,GM12878
ENSG00000061337,-12.486396526357844,3.3211602959849872e-06,GM12878
ENSG00000117020,-7.286685100460277,6.059555712919847e-191,GM12878
ENSG00000142089,-7.664087328836004,1.0673097346075703e-173,GM12878
ENSG00000158445,-2.1556596367080645,0.031094859468714472,GM12878
ENSG00000137177,-7.8351437131177075,1.702345374153122e-216,GM12878
ENSG00000175866,-5.7093539445366845,1.605606030802743e-75,GM12878
ENSG00000188157,-2.2639979897337925,8.768915943398583e-85,GM12878
ENSG00000205476,-3.2417783498176878,9.456231892037947e-58,GM12878
ENSG00000204388,-2.044026179093058,1.3571695585035455e-31,GM12878
ENSG00000012822,-2.1992885869874295,7.930069671124749e-45,GM12878
ENSG00000266028,-2.8024392040217903,5.429306351005577e-89,GM12878
ENSG00000169814,-2.7526442411021557,5.776454953079783e-32,GM12878
ENSG00000141542,-2.9240890365093737,4.621761366789155e-19,GM12878
ENSG00000187678,-6.243563641461258,2.2359596182084463e-136,GM12878
ENSG00000008441,-6.790328470682979,8.973810347483293e-240,GM12878
ENSG00000173267,-3.377373096570164,5.683319357216744e-06,GM12878
ENSG00000145244,-3.003182198663937,0.006171689822789342,GM12878
ENSG00000164949,-2.237852626216667,1.3913917286319315e-09,GM12878
ENSG00000256229,-3.9724575650183165,9.334012969959876e-16,GM12878
ENSG00000067208,-3.912245975386215,2.5683359622865045e-113,GM12878
ENSG00000121769,-3.4534509355932075,8.779371664618049e-05,GM12878
ENSG00000246889,-2.7225884884188947,0.0012179444836302323,GM12878
ENSG00000137501,-6.147722979822887,7.173695752953357e-83,GM12878
ENSG00000139880,-3.2127803042609338,3.1936335387439955e-33,GM12878
ENSG00000111328,-2.293607787474467,7.891888321175882e-86,GM12878
ENSG00000033122,-4.0838888132898195,0.0058331080926920225,GM12878
ENSG00000068697,-3.240722715976026,1.7427814305761508e-123,GM12878
ENSG00000152049,-8.477606699786257,5.442280098408825e-15,GM12878
ENSG00000182218,-8.200283047591176,4.290876858702638e-08,GM12878
ENSG00000128567,-4.240587532285514,2.883747322947708e-34,GM12878
ENSG00000099625,-3.5528766393840563,3.642828831192084e-41,GM12878
ENSG00000147862,-3.7028942531885165,8.537023316074882e-07,GM12878
ENSG00000133216,-3.027965275223217,2.7880372949240265e-14,GM12878
ENSG00000117984,-2.145915799051751,7.940599853986275e-44,GM12878
ENSG00000126351,-4.145343113914732,6.911320926534218e-134,GM12878
ENSG00000140943,-2.2464702843054023,9.260663041804753e-53,GM12878
ENSG00000126785,-10.915782643928782,4.800754371295976e-05,GM12878
ENSG00000181894,-4.197550974712835,1.7028660319959594e-54,GM12878
ENSG00000171517,-2.8957941706041033,0.0004496795726003374,GM12878
ENSG00000166313,-2.031045580985494,1.1981560656173496e-26,GM12878
ENSG00000141198,-3.190605023282685,1.2711838413116034e-34,GM12878
ENSG00000171368,-2.1346376935938833,0.0024437274940554638,GM12878
ENSG00000165886,-5.108457049701327,8.849319000591597e-107,GM12878
ENSG00000072415,-2.4626796663088246,8.664335863410377e-53,GM12878
ENSG00000172348,-3.567566796830669,0.001958916293274203,GM12878
ENSG00000170035,-2.216253869827355,1.0140651595397477e-55,GM12878
ENSG00000166510,-5.845060396941601,0.0299924739643299,GM12878
ENSG00000104611,-10.180209316983621,5.397286483032099e-60,GM12878
ENSG00000106125,-2.010049335430779,0.008652482167711974,GM12878
ENSG00000070371,-5.670908998950489,1.4948316032395726e-46,GM12878
ENSG00000144136,-2.0120877266664823,9.106602409015373e-23,GM12878
ENSG00000275832,-5.406090146391947,0.0,GM12878
ENSG00000231185,-3.4948854261733993,7.415601977695901e-05,GM12878
ENSG00000164221,-3.6830129019858333,1.2612464351819703e-17,GM12878
ENSG00000145569,-2.1808234315687125,1.1167606721582259e-06,GM12878
ENSG00000116032,-2.3099122374221444,0.0024577909085267084,GM12878
ENSG00000079931,-7.324489950428189,9.506881673992856e-119,GM12878
ENSG00000137414,-2.412695632059131,1.156450524914531e-33,GM12878
ENSG00000174516,-2.9005550319920497,3.335714903137215e-27,GM12878
ENSG00000183688,-3.990583656990439,1.7033425006972948e-195,GM12878
ENSG00000151327,-2.6592601523122963,4.948990794365935e-62,GM12878
ENSG00000169490,-2.042565643167767,4.760850106386586e-26,GM12878
ENSG00000169902,-2.0171597567179713,8.039454540524728e-25,GM12878
ENSG00000166900,-4.116523387621007,2.1998713345633756e-54,GM12878
ENSG00000088367,-6.779294154394605,4.138602763791232e-135,GM12878
ENSG00000035403,-3.1733725271868054,9.483779484912421e-182,GM12878
ENSG00000163393,-4.890139669392594,1.7933150342958533e-29,GM12878
ENSG00000164176,-5.197058361030076,0.0001230113984076997,GM12878
ENSG00000134253,-2.8695442502136945,1.0345982492070453e-14,GM12878
ENSG00000198792,-2.6227980031827647,9.154764437125739e-88,GM12878
ENSG00000167914,-5.218050232314882,0.04642267255201457,GM12878
ENSG00000140948,-6.431427977796619,5.148853230201408e-103,GM12878
ENSG00000146426,-2.394839209851577,7.051688503884603e-26,GM12878
ENSG00000189337,-2.084308246341983,1.0602830195167412e-12,GM12878
ENSG00000196517,-2.5728973776814095,1.3689282255404751e-27,GM12878
ENSG00000166997,-2.171116632222301,6.109170349287718e-29,GM12878
ENSG00000167600,-2.967365628894115,2.129508064826746e-05,GM12878
ENSG00000125378,-3.958109768122564,1.2370262871141218e-12,GM12878
ENSG00000104447,-4.333546877070818,3.57002577351769e-92,GM12878
ENSG00000182253,-2.3250453933618584,5.6533450980793506e-14,GM12878
ENSG00000109323,-2.065871004495778,1.6674476956748904e-16,GM12878
ENSG00000006016,-3.908931469765423,1.6479229553751045e-07,GM12878
ENSG00000071242,-5.077309865126127,4.3904545269905577e-69,GM12878
ENSG00000036054,-2.030251632923101,6.554211405376544e-45,GM12878
ENSG00000188501,-3.247304050849749,0.0072775087324877885,GM12878
ENSG00000137207,-2.0243649949959925,2.338457001985181e-50,GM12878
ENSG00000134222,-2.271264970151793,4.0673321042845804e-13,GM12878
ENSG00000067141,-4.607932364111863,2.2799457829081416e-22,GM12878
ENSG00000182022,-4.229535032473741,1.952085487015794e-05,GM12878
ENSG00000148737,-6.536806995339457,1.0570053246168062e-69,GM12878
ENSG00000151012,-2.422829711630929,0.0019926213851600375,GM12878
ENSG00000157827,-4.792343661905922,2.181987312466975e-95,GM12878
ENSG00000198933,-2.9824410809202293,7.468615925011048e-34,GM12878
ENSG00000128923,-3.178615425369279,1.8541084378354156e-89,GM12878
ENSG00000222898,-3.8821226582915704,0.008373578113368103,GM12878
ENSG00000185869,-3.2432327424059006,9.792353278715211e-21,GM12878
ENSG00000104219,-2.186396087489615,1.2724266499829533e-72,GM12878
ENSG00000152104,-6.520634647674876,1.5279688520090482e-297,GM12878
ENSG00000087884,-2.826257355547405,3.51759971775294e-29,GM12878
ENSG00000065618,-4.12251170257209,8.69911855586521e-06,GM12878
ENSG00000109686,-7.942796183705934,8.924214766681579e-128,GM12878
ENSG00000204956,-2.1391196748322154,6.189680044352074e-07,GM12878
ENSG00000100504,-5.315718054456009,2.2189143157910712e-103,GM12878
ENSG00000174738,-3.2399965763436755,1.0448916677657969e-109,GM12878
ENSG00000177426,-2.8081334303825756,1.0448732520805786e-29,GM12878
ENSG00000119950,-4.346567429886079,1.5751330147145964e-22,GM12878
ENSG00000149531,-4.164484625953918,2.4011227145066924e-21,GM12878
ENSG00000196814,-6.168409451551391,9.147743019646947e-24,GM12878
ENSG00000198835,-2.395943662140777,0.0001812195084180697,GM12878
ENSG00000144031,-3.3692147800999326,0.0037337478476815416,GM12878
ENSG00000049449,-2.4366237529466592,2.1015545356756256e-51,GM12878
ENSG00000111186,-4.17528436061057,1.101243364504829e-124,GM12878
ENSG00000140416,-9.620189608158675,0.0,GM12878
ENSG00000067182,-2.942288778741546,1.2030272365437993e-126,GM12878
ENSG00000170275,-2.806761153939062,3.347134310355193e-134,GM12878
ENSG00000163590,-2.8872250956772016,3.5807361189761756e-13,GM12878
ENSG00000115762,-2.153166022163837,7.021163362263644e-81,GM12878
ENSG00000182010,-6.250432283949759,5.388963062964796e-26,GM12878
ENSG00000124588,-4.113846989102994,3.2637166223978153e-37,GM12878
ENSG00000186567,-3.1656354981867403,4.0227380973679304e-08,GM12878
ENSG00000136235,-3.569211761902288,1.1581127921804275e-22,GM12878
ENSG00000136213,-2.2162654105185005,1.0452370939473816e-50,GM12878
ENSG00000211584,-3.072225813347261,5.1371539418488284e-45,GM12878
ENSG00000122507,-2.329882578468803,1.0034423909903508e-34,GM12878
ENSG00000182551,-2.164085714224011,2.9752992560031177e-56,GM12878
ENSG00000130340,-6.028819941966826,5.709678190245383e-184,GM12878
ENSG00000112139,-2.0627111034374437,2.794539809251828e-14,GM12878
ENSG00000128596,-2.5373961164640475,1.8845532769452044e-16,GM12878
ENSG00000196422,-4.947238965418759,2.7293369235117816e-81,GM12878
ENSG00000133026,-5.059337435126348,2.4936160465985144e-241,GM12878
ENSG00000172819,-3.088246831653315,7.993796365201187e-32,GM12878
ENSG00000144815,-2.797033860747683,1.419153214444444e-83,GM12878
ENSG00000084764,-4.948399556060497,4.402919271399955e-50,GM12878
ENSG00000139329,-7.690581060274228,1.1406633777822311e-67,GM12878
ENSG00000123159,-3.3813310497032303,9.889626890287089e-162,GM12878
ENSG00000112511,-2.106695377568911,3.813993042727494e-42,GM12878
ENSG00000114446,-3.0036835324439375,5.969101397872781e-85,GM12878
ENSG00000144857,-6.950908091895395,3.216710054839372e-20,GM12878
ENSG00000177822,-6.788718713045298,4.207695406058054e-19,GM12878
ENSG00000117226,-4.445030913594851,4.839443902974358e-74,GM12878
ENSG00000197046,-2.597480748226243,0.0026452550947637437,GM12878
ENSG00000139973,-5.315828534203346,1.0009337364452568e-22,GM12878
ENSG00000246228,-2.840414377309036,0.03789999381391682,GM12878
ENSG00000187566,-2.7044446901495878,7.432443311426358e-06,GM12878
ENSG00000131016,-3.956455872959927,4.337566641857757e-33,GM12878
ENSG00000114988,-2.263281343999073,4.260661225103006e-51,GM12878
ENSG00000163827,-6.427066900572932,0.018405713661470518,GM12878
ENSG00000172331,-2.3646659086331696,1.5613716440367499e-24,GM12878
ENSG00000113595,-2.113811114143827,7.048927960835139e-40,GM12878
ENSG00000105088,-4.23688083021259,8.213921145327765e-08,GM12878
ENSG00000138735,-6.323591605219361,6.676906215880973e-67,GM12878
ENSG00000196141,-3.041405636569378,4.344557156921741e-63,GM12878
ENSG00000104067,-8.427754266307137,1.1504415482724049e-209,GM12878
ENSG00000005249,-5.286647936108293,6.661990476784765e-25,GM12878
ENSG00000166068,-6.046004774743925,7.19537356468448e-221,GM12878
ENSG00000103044,-2.3740608711391515,1.685168205222145e-09,GM12878
ENSG00000125170,-3.117726464650496,1.1036244510929884e-64,GM12878
ENSG00000120896,-6.788577566382283,5.436250096122334e-118,GM12878
ENSG00000116396,-3.1708718856424727,1.3806423163032358e-20,GM12878
ENSG00000175356,-2.3012430238631687,0.0010786725472236157,GM12878
ENSG00000085733,-5.067175479346597,0.0,GM12878
ENSG00000172164,-2.830535344095715,1.8560862681239579e-22,GM12878
ENSG00000143079,-2.902094923209692,1.4883928003455236e-98,GM12878
ENSG00000181982,-10.009608759163246,7.329632323909382e-12,GM12878
ENSG00000118473,-9.561080100564128,6.481022989521724e-36,GM12878
ENSG00000129353,-2.0918917424704655,6.282920190748127e-47,GM12878
ENSG00000170190,-2.7641427652777413,1.469536279226796e-26,GM12878
ENSG00000082781,-8.482390238996334,3.68014550632221e-201,GM12878
ENSG00000158109,-2.65674781253355,5.0122723783867675e-77,GM12878
ENSG00000182963,-4.66614418726316,2.4892686270626195e-119,GM12878
ENSG00000197056,-3.6559919538963066,9.812862224670869e-75,GM12878
ENSG00000175505,-2.9894159352735157,2.902121134089157e-28,GM12878
ENSG00000181104,-3.3368792182220828,1.1013325513251619e-58,GM12878
ENSG00000134970,-2.6879507129668037,2.865813727929733e-99,GM12878
ENSG00000105376,-3.3585428124150103,4.879056702793886e-18,GM12878
ENSG00000162068,-2.0615024831104414,0.029414778293598,GM12878
ENSG00000205730,-2.2570232997828947,2.2435603589107675e-28,GM12878
ENSG00000185189,-2.6286645200936176,2.6626481173381543e-52,GM12878
ENSG00000176349,-6.7009432100175825,6.509364703849318e-06,GM12878
ENSG00000147883,-6.199470738070444,4.253544514307304e-33,GM12878
ENSG00000157077,-2.016695184742207,2.51854089571582e-53,GM12878
ENSG00000170425,-2.0516779253433644,0.0004923874453511465,GM12878
ENSG00000214357,-5.265400998319808,4.534688580113089e-21,GM12878
ENSG00000125966,-4.671916536273981,7.062304107046247e-08,GM12878
ENSG00000117228,-2.95498517031962,1.6090457697200893e-86,GM12878
ENSG00000116191,-4.675984469743781,1.6783992580597534e-116,GM12878
ENSG00000186111,-2.2673713848933503,1.6366026602870814e-54,GM12878
ENSG00000170677,-2.404805038210875,3.807155141836535e-40,GM12878
